seed,city,phase,policy_mode,n_episodes,throughput_mean,throughput_std,accept_rate_mean,accept_rate_std,latency_mean_mean,latency_mean_std,utilisation_mean,utilisation_std,actor_loss_mean,critic_loss_mean,entropy_mean
42,NewYork,generalize_stress_light,TrafficFlow,3,0.3381,0.0229,1.0000,0.0000,1550.4952,172.9839,0.4859,0.0219,1.0000,0.0000,505.8477,72.1948,1158.7743,27.1323,2443.3264,205.2155,0.9093,0.1283,0.0000,0.0000,0.0000
42,NewYork,generalize_stress_heavy,TrafficFlow,3,0.1995,0.0617,1.0000,0.0000,1781.7372,264.5836,0.3713,0.0220,1.0000,0.0000,481.3239,77.2629,1356.0557,139.5984,2590.7893,482.4292,0.9939,0.0086,0.0000,0.0000,0.0000
42,NewYork,generalize_slack,TokenPassing,3,0.4534,0.1032,1.0000,0.0000,1450.4196,48.1744,0.5998,0.0678,1.0000,0.0000,482.1722,79.7001,1052.1570,123.0016,2539.2593,305.1123,1.0000,0.0000,0.0000,0.0000,0.0000
42,NewYork,generalize_normal,TokenPassing,3,0.3901,0.0108,1.0000,0.0000,1474.9855,122.8132,0.5711,0.0270,1.0001,0.0001,492.2320,19.5840,1087.2985,56.0227,2816.7734,513.2996,0.9675,0.0460,0.0000,0.0000,0.0000
42,NewYork,generalize_stress_light,TokenPassing,3,0.3673,0.0205,1.0000,0.0000,1436.9180,109.6527,0.4882,0.0128,1.0001,0.0000,508.4689,111.3253,1094.8179,134.0145,2476.8103,370.9272,0.9334,0.0943,0.0000,0.0000,0.0000
42,NewYork,generalize_stress_heavy,TokenPassing,3,0.2254,0.0145,1.0000,0.0000,1873.8368,235.6731,0.3823,0.0409,1.0000,0.0000,451.3010,37.1371,1433.3097,159.9473,2570.8821,38.1939,1.0000,0.0000,0.0000,0.0000,0.0000
42,NewYork,generalize_slack,PIBT,3,0.0910,0.0089,1.0000,0.0000,2051.6890,232.0076,0.8766,0.0153,1.0000,0.0000,882.8889,123.6053,1837.8145,114.6349,3756.5088,604.7848,0.8509,0.0544,0.0000,0.0000,0.0000
42,NewYork,generalize_normal,PIBT,3,0.0567,0.0095,1.0000,0.0000,2585.0276,447.8803,0.7288,0.0076,1.0001,0.0001,770.5556,73.9381,2120.7239,307.3247,4045.1487,547.9634,0.9262,0.0530,0.0000,0.0000,0.0000
42,NewYork,generalize_stress_light,PIBT,3,0.0589,0.0115,1.0000,0.0000,2832.1387,58.2573,0.5855,0.0116,1.0000,0.0000,577.0000,213.5199,2398.5000,149.1750,2599.7666,862.1763,0.9171,0.0470,0.0000,0.0000,0.0000
42,NewYork,generalize_stress_heavy,PIBT,3,0.0651,0.0396,1.0000,0.0000,2305.5398,403.6630,0.4398,0.0063,1.0000,0.0000,594.7778,161.6747,2202.8762,220.3570,2729.2590,635.2684,0.9212,0.0558,0.0000,0.0000,0.0000
42,Paris,generalize_slack,MAPPO,3,0.3207,0.0192,0.8866,0.0568,1461.4569,43.5173,0.4184,0.0654,1.0000,0.0000,502.4821,46.3826,959.0353,107.4413,2524.8354,23.7645,0.9649,0.0369,0.0000,0.0000,0.0000
42,Paris,generalize_normal,MAPPO,3,0.3849,0.0548,0.9334,0.0093,1289.3949,32.1272,0.3793,0.0662,1.0001,0.0000,513.8137,35.8086,747.3222,84.6968,2355.1741,107.7607,0.9192,0.0474,0.0000,0.0000,0.0000
42,Paris,generalize_stress_light,MAPPO,3,0.3554,0.0255,0.9080,0.0601,1296.4950,67.1773,0.1857,0.0086,1.0001,0.0000,485.3360,93.4119,892.1375,62.0145,2275.5010,195.2408,0.9338,0.0739,0.0000,0.0000,0.0000
42,Paris,generalize_stress_heavy,MAPPO,3,0.3793,0.0261,0.8620,0.0180,1154.7052,59.7142,0.1754,0.0144,1.0001,0.0001,403.6703,17.5828,813.3184,113.9926,1967.7516,102.5185,0.9739,0.0298,0.0000,0.0000,0.0000
42,Paris,generalize_slack,FaithfulMAPPER,3,0.4116,0.0378,0.8400,0.0853,1290.0509,151.9417,0.6008,0.0791,1.0000,0.0000,556.7808,54.1217,742.4117,75.6361,2543.5168,414.8615,0.9076,0.0664,0.0000,0.0000,0.0000
42,Paris,generalize_normal,FaithfulMAPPER,3,0.4292,0.0551,0.8280,0.0279,1157.6595,99.8018,0.4932,0.0516,1.0000,0.0000,481.5190,11.5505,720.9547,56.6636,2351.3596,16.9803,0.9736,0.0261,0.0000,0.0000,0.0000
42,Paris,generalize_stress_light,FaithfulMAPPER,3,0.3621,0.0176,0.7438,0.0397,1252.4288,144.1699,0.3492,0.0337,1.0000,0.0000,512.5157,52.2058,757.6652,84.3552,2530.9309,194.1266,0.9718,0.0241,0.0000,0.0000,0.0000
42,Paris,generalize_stress_heavy,FaithfulMAPPER,3,0.4074,0.0106,0.7158,0.0226,1224.0613,137.0902,0.2943,0.0549,1.0000,0.0000,521.0532,37.6804,783.6104,92.8964,2294.2983,270.6020,0.8809,0.0810,0.0000,0.0000,0.0000
42,Paris,generalize_slack,Hybrid,3,0.3303,0.0617,0.7323,0.1170,1399.8354,124.6915,0.6272,0.0437,1.0000,0.0000,614.0255,24.2956,909.8804,97.1512,2741.1946,121.1026,0.8933,0.0340,0.0881,0.0000,0.0000
42,Paris,generalize_normal,Hybrid,3,0.3827,0.0499,0.7650,0.0336,1272.0803,123.2494,0.5887,0.0521,1.0001,0.0000,534.9131,59.0100,864.0594,86.5524,2417.9539,28.8557,0.8911,0.0824,0.0802,0.0000,0.0000
42,Paris,generalize_stress_light,Hybrid,3,0.3544,0.0326,0.7079,0.0314,1230.4207,26.8328,0.3822,0.0331,1.0000,0.0000,512.9351,5.8972,810.3733,4.5318,2450.1316,133.6450,0.9549,0.0428,0.0652,0.0000,0.0000
42,Paris,generalize_stress_heavy,Hybrid,3,0.3494,0.0101,0.6425,0.0250,1246.7360,89.0495,0.3139,0.0228,1.0000,0.0000,529.6398,54.1189,837.9316,21.6915,2376.6545,291.4318,0.8961,0.0338,-0.0320,0.0000,0.0000
42,Paris,generalize_slack,TamAlwaysAccept,3,0.4029,0.0373,0.6973,0.0292,1290.5311,207.2616,0.7034,0.1150,1.0000,0.0000,591.7358,65.0045,838.0713,181.0464,2641.2461,359.5726,0.8899,0.0287,0.0000,0.0000,0.0000
42,Paris,generalize_normal,TamAlwaysAccept,3,0.3814,0.0321,0.6972,0.0348,1312.1976,20.3863,0.5848,0.0343,1.0000,0.0000,595.7056,40.0367,809.1691,31.7197,2668.9690,97.8638,0.8980,0.0285,0.0000,0.0000,0.0000
42,Paris,generalize_stress_light,TamAlwaysAccept,3,0.3368,0.0702,0.6304,0.0537,1315.6157,72.5922,0.4003,0.0226,1.0000,0.0000,577.4606,18.1867,839.0925,46.9906,2624.3464,66.3702,0.9091,0.0061,0.0000,0.0000,0.0000
42,Paris,generalize_stress_heavy,TamAlwaysAccept,3,0.3705,0.0259,0.5983,0.0235,1207.9192,89.0301,0.3270,0.0247,1.0000,0.0000,532.9931,24.1865,784.7100,137.6016,2480.3584,159.3492,0.9300,0.0196,0.0000,0.0000,0.0000
42,Paris,generalize_slack,CongestionAware,3,0.4246,0.0068,1.0000,0.0000,1178.1876,77.7332,0.6818,0.0491,1.0000,0.0000,436.6101,30.2496,750.3992,78.6934,2280.1196,218.0843,0.9513,0.0689,0.0000,0.0000,0.0000
42,Paris,generalize_normal,CongestionAware,3,0.4213,0.0296,1.0000,0.0000,1132.9370,128.2468,0.6238,0.0128,1.0001,0.0000,424.4133,53.0137,741.2530,66.5198,2267.7566,100.4555,0.9523,0.0675,0.0000,0.0000,0.0000
42,Paris,generalize_stress_light,CongestionAware,3,0.3472,0.0578,1.0000,0.0000,1260.4164,54.2032,0.5004,0.0138,1.0001,0.0000,407.6933,75.2036,831.2417,8.8793,2095.9617,114.6878,0.9642,0.0506,0.0000,0.0000,0.0000
42,Paris,generalize_stress_heavy,CongestionAware,3,0.3507,0.0428,1.0000,0.0000,1128.4570,25.4885,0.3928,0.0315,1.0002,0.0001,376.1655,36.1937,756.7571,87.0396,1928.8629,240.1506,0.9237,0.0837,0.0000,0.0000,0.0000
42,Paris,generalize_slack,TrafficFlow,3,0.5217,0.0480,1.0000,0.0000,1094.9667,143.7288,0.6862,0.0402,1.0000,0.0000,455.2615,96.3092,715.8375,94.4475,2241.7888,360.7857,0.9088,0.0746,0.0000,0.0000,0.0000
42,Paris,generalize_normal,TrafficFlow,3,0.3695,0.0100,1.0000,0.0000,1215.0082,84.2392,0.5870,0.0061,1.0000,0.0000,371.7258,61.1241,869.4998,53.1313,2100.1594,120.0432,1.0000,0.0000,0.0000,0.0000,0.0000
42,Paris,generalize_stress_light,TrafficFlow,3,0.3492,0.0594,1.0000,0.0000,1168.3984,114.6254,0.4981,0.0193,1.0000,0.0000,368.3496,77.6875,864.8333,88.2526,2023.3949,245.5747,1.0000,0.0000,0.0000,0.0000,0.0000
42,Paris,generalize_stress_heavy,TrafficFlow,3,0.3509,0.0709,1.0000,0.0000,1131.6309,71.7722,0.3959,0.0092,1.0001,0.0000,336.2168,13.2739,810.0752,122.4535,1954.4437,496.6624,0.9131,0.1229,0.0000,0.0000,0.0000
42,Paris,generalize_slack,TokenPassing,3,0.4553,0.0422,1.0000,0.0000,1192.1437,139.6302,0.7096,0.0571,1.0001,0.0000,437.1719,45.9084,813.4810,79.0460,2322.9707,292.2777,1.0000,0.0000,0.0000,0.0000,0.0000
42,Paris,generalize_normal,TokenPassing,3,0.4261,0.0250,1.0000,0.0000,1121.5663,21.0636,0.6043,0.0268,1.0001,0.0000,362.1931,47.8234,765.7281,20.6904,2139.3682,63.9125,1.0000,0.0000,0.0000,0.0000,0.0000
42,Paris,generalize_stress_light,TokenPassing,3,0.3661,0.0569,1.0000,0.0000,1222.4286,24.5612,0.5174,0.0072,1.0000,0.0001,407.8234,69.0470,895.3030,63.3344,1942.1660,40.3156,0.9237,0.0878,0.0000,0.0000,0.0000
42,Paris,generalize_stress_heavy,TokenPassing,3,0.2843,0.0214,1.0000,0.0000,1160.9220,79.8692,0.3872,0.0141,1.0001,0.0000,412.6778,67.4528,807.9656,46.5326,1960.5192,85.1415,0.9337,0.0917,0.0000,0.0000,0.0000
42,Paris,generalize_slack,PIBT,3,0.2050,0.0182,1.0000,0.0000,1881.7310,251.3898,0.8683,0.0100,1.0001,0.0000,498.6956,125.8562,1597.6949,125.0387,2200.6296,429.9456,0.8989,0.0657,0.0000,0.0000,0.0000
42,Paris,generalize_normal,PIBT,3,0.1919,0.0285,1.0000,0.0000,1822.0424,257.5879,0.7094,0.0026,1.0001,0.0000,536.6875,73.7577,1409.9623,175.7064,2275.1765,264.5557,0.8526,0.0564,0.0000,0.0000,0.0000
42,Paris,generalize_stress_light,PIBT,3,0.1636,0.0235,1.0000,0.0000,1854.3060,134.7304,0.5704,0.0122,1.0001,0.0001,457.6952,66.5876,1439.2362,109.8488,2220.0977,266.0404,0.9626,0.0348,0.0000,0.0000,0.0000
42,Paris,generalize_stress_heavy,PIBT,3,0.1938,0.0179,1.0000,0.0000,1639.1102,124.1820,0.4395,0.0007,1.0000,0.0000,422.9198,84.9048,1176.4556,49.9739,2012.3389,260.6074,0.9192,0.1143,0.0000,0.0000,0.0000
42,London,generalize_slack,MAPPO,3,0.2368,0.0771,0.8567,0.0333,1598.1971,136.3794,0.3678,0.0587,1.0000,0.0000,555.6310,96.4175,1050.5548,94.7159,2868.7703,539.6507,0.9935,0.0092,0.0000,0.0000,0.0000
42,London,generalize_normal,MAPPO,3,0.3122,0.0399,0.8913,0.0453,1297.8368,116.4295,0.2786,0.0264,1.0000,0.0000,480.3304,74.7097,918.0899,39.1429,2927.3564,151.3273,1.0000,0.0000,0.0000,0.0000,0.0000
42,London,generalize_stress_light,MAPPO,3,0.3871,0.0618,0.9491,0.0154,1528.1641,92.8321,0.2294,0.0500,1.0000,0.0000,589.3574,109.4806,985.9802,78.7799,3131.2070,343.5932,0.9802,0.0280,0.0000,0.0000,0.0000
42,London,generalize_stress_heavy,MAPPO,3,0.3494,0.0919,0.8319,0.0153,1315.5518,143.2335,0.1908,0.0646,1.0000,0.0000,514.5375,22.0550,862.2045,30.9065,2416.5144,131.2210,0.9395,0.0380,0.0000,0.0000,0.0000
42,London,generalize_slack,FaithfulMAPPER,3,0.3839,0.0379,0.7534,0.0368,1458.0161,207.5144,0.5640,0.0095,1.0000,0.0000,698.6358,89.5904,973.0474,99.9209,2888.7849,465.8157,0.8241,0.0559,0.0000,0.0000,0.0000
42,London,generalize_normal,FaithfulMAPPER,3,0.3909,0.0075,0.8030,0.0321,1541.0587,32.5623,0.4382,0.0929,1.0000,0.0000,686.6559,35.7601,921.5593,47.9151,3020.3132,185.6049,0.8813,0.0594,0.0000,0.0000,0.0000
42,London,generalize_stress_light,FaithfulMAPPER,3,0.4197,0.0725,0.8103,0.0427,1680.3109,186.4588,0.3741,0.0203,1.0000,0.0000,746.9119,70.3146,991.4548,87.8630,3374.8274,189.1178,0.9085,0.0601,0.0000,0.0000,0.0000
42,London,generalize_stress_heavy,FaithfulMAPPER,3,0.4694,0.0219,0.7750,0.0557,1501.2386,66.9841,0.2916,0.0151,1.0000,0.0000,639.2791,20.5387,893.6470,53.7453,2804.0312,138.4986,0.8768,0.0154,0.0000,0.0000,0.0000
42,London,generalize_slack,Hybrid,3,0.4242,0.1387,0.7233,0.0810,1469.0898,126.7869,0.6121,0.0342,1.0000,0.0000,708.1064,80.0633,937.8206,16.5073,2975.2493,571.7975,0.8323,0.0771,-0.0327,0.0000,0.0000
42,London,generalize_normal,Hybrid,3,0.3862,0.0141,0.7529,0.0129,1563.5537,56.9948,0.4676,0.0335,1.0000,0.0000,663.7779,54.7392,1036.7661,21.1205,3087.5457,258.2359,0.9304,0.0178,0.0257,0.0000,0.0000
42,London,generalize_stress_light,Hybrid,3,0.3796,0.0662,0.7634,0.0624,1766.1884,107.3538,0.3139,0.0465,1.0000,0.0000,817.2436,56.1257,1034.5077,73.3719,3614.8154,200.0161,0.8876,0.0655,0.0246,0.0000,0.0000
42,London,generalize_stress_heavy,Hybrid,3,0.4359,0.1172,0.7091,0.0622,1470.6387,48.6652,0.2381,0.0374,1.0000,0.0000,636.1638,28.3256,902.3815,69.5509,2826.0588,65.4220,0.8893,0.0200,-0.1857,0.0000,0.0000
42,London,generalize_slack,TamAlwaysAccept,3,0.3840,0.0961,0.6526,0.0798,1496.9023,106.7956,0.6061,0.0119,1.0000,0.0000,741.3849,73.5666,943.9354,94.4944,3290.5691,109.6754,0.8939,0.0632,0.0000,0.0000,0.0000
42,London,generalize_normal,TamAlwaysAccept,3,0.3547,0.0318,0.6157,0.0371,1496.9562,45.1498,0.4709,0.0119,1.0000,0.0000,753.4276,40.7688,954.0486,85.7706,3384.0110,161.0925,0.8990,0.0262,0.0000,0.0000,0.0000
42,London,generalize_stress_light,TamAlwaysAccept,3,0.3649,0.0173,0.6651,0.0250,1782.5674,54.5884,0.3770,0.0205,1.0000,0.0000,870.1907,3.0479,1028.5601,45.9041,3851.1672,57.0052,0.8851,0.0107,0.0000,0.0000,0.0000
42,London,generalize_stress_heavy,TamAlwaysAccept,3,0.4442,0.0572,0.6831,0.0662,1453.7882,82.7025,0.2320,0.0192,1.0000,0.0000,652.3754,12.4404,914.5228,99.6212,2864.7488,152.1416,0.8777,0.0302,0.0000,0.0000,0.0000
42,London,generalize_slack,CongestionAware,3,0.4980,0.0855,1.0000,0.0000,1319.9999,80.4540,0.6626,0.0681,1.0000,0.0000,548.5969,70.5222,787.3161,84.2408,2725.9016,34.5961,0.9504,0.0702,0.0000,0.0000,0.0000
42,London,generalize_normal,CongestionAware,3,0.4259,0.0883,1.0000,0.0000,1225.1851,122.3868,0.5194,0.0795,1.0000,0.0000,510.0253,87.3615,828.5700,61.5746,2789.2441,330.7489,0.9886,0.0161,0.0000,0.0000,0.0000
42,London,generalize_stress_light,CongestionAware,3,0.4124,0.0670,1.0000,0.0000,1343.1729,46.0462,0.4673,0.0232,1.0000,0.0000,500.3011,76.3740,952.9780,121.3616,3115.9646,60.8707,1.0000,0.0000,0.0000,0.0000,0.0000
42,London,generalize_stress_heavy,CongestionAware,3,0.3431,0.0397,1.0000,0.0000,1462.2562,60.5928,0.3768,0.0157,1.0000,0.0000,505.5249,44.8239,1075.9408,20.9262,2525.7798,132.4252,0.9844,0.0221,0.0000,0.0000,0.0000
42,London,generalize_slack,TrafficFlow,3,0.4983,0.0466,1.0000,0.0000,1280.6238,25.5840,0.6698,0.0417,1.0000,0.0000,523.7614,18.7248,859.9553,32.4521,2578.0569,165.3559,0.9487,0.0377,0.0000,0.0000,0.0000
42,London,generalize_normal,TrafficFlow,3,0.4191,0.1015,1.0000,0.0000,1305.6940,160.6214,0.5036,0.0827,1.0000,0.0000,565.2136,112.1960,860.0898,24.8901,3007.1409,319.3725,0.9873,0.0179,0.0000,0.0000,0.0000
42,London,generalize_stress_light,TrafficFlow,3,0.3420,0.0672,1.0000,0.0000,1483.3612,25.5909,0.4507,0.0362,1.0000,0.0000,535.4338,43.3862,1085.9315,19.8211,3082.1465,243.8714,1.0000,0.0000,0.0000,0.0000,0.0000
42,London,generalize_stress_heavy,TrafficFlow,3,0.3788,0.0747,1.0000,0.0000,1373.3555,110.8237,0.3772,0.0335,1.0000,0.0000,554.0279,84.0923,939.9450,75.3581,2575.6086,292.9977,0.9219,0.0648,0.0000,0.0000,0.0000
42,London,generalize_slack,TokenPassing,3,0.4906,0.0700,1.0000,0.0000,1264.4122,82.6239,0.6659,0.0261,1.0000,0.0000,528.5833,23.4393,790.9664,53.2674,2592.2969,242.3875,0.9480,0.0375,0.0000,0.0000,0.0000
42,London,generalize_normal,TokenPassing,3,0.4455,0.0057,1.0000,0.0000,1222.0511,84.7373,0.5168,0.1003,1.0000,0.0000,500.7036,45.4722,825.5627,36.1301,2995.4797,231.2362,0.9823,0.0250,0.0000,0.0000,0.0000
42,London,generalize_stress_light,TokenPassing,3,0.3668,0.0357,1.0000,0.0000,1593.1232,78.2123,0.4758,0.0111,1.0000,0.0000,634.7184,108.2875,1057.8455,113.1384,3101.8611,121.8449,0.9339,0.0935,0.0000,0.0000,0.0000
42,London,generalize_stress_heavy,TokenPassing,3,0.2736,0.0788,1.0000,0.0000,1550.2601,210.5153,0.3747,0.0286,1.0000,0.0000,500.1282,71.0762,1091.1090,100.2955,2709.6809,452.4514,0.9970,0.0042,0.0000,0.0000,0.0000
42,London,generalize_slack,PIBT,3,0.1922,0.0318,1.0000,0.0000,2000.4183,341.7725,0.8687,0.0012,1.0000,0.0000,554.5325,144.6185,1717.5629,223.9104,2482.2620,788.6551,0.8806,0.0788,0.0000,0.0000,0.0000
42,London,generalize_normal,PIBT,3,0.1810,0.0493,1.0000,0.0000,2182.6338,252.5854,0.7012,0.0329,1.0000,0.0000,653.6220,79.9890,1692.9154,190.4392,2947.7068,439.7265,0.8760,0.0877,0.0000,0.0000,0.0000
42,London,generalize_stress_light,PIBT,3,0.2305,0.0361,1.0000,0.0000,2047.8676,226.9599,0.5912,0.0059,1.0000,0.0000,663.4666,160.2107,1591.6246,64.1499,3098.0325,251.4027,0.9215,0.0994,0.0000,0.0000,0.0000
42,London,generalize_stress_heavy,PIBT,3,0.1556,0.0157,1.0000,0.0000,2071.0178,326.8786,0.4384,0.0101,1.0000,0.0000,576.2976,33.9027,1658.4381,275.3036,2775.9387,227.5247,0.9500,0.0588,0.0000,0.0000,0.0000
